time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-3.61998105672,1.8810461657,26.8045826957,6.23408440358,0.523022219107,0.0,-5.19739254143,0.508144672789,4.5547939311,-0.0737065486922,0.303062239641,0.0,479.4758412548824,479.9682474362391,481.25772133927904,479.0892982878527
4.499999999999992,-3.94152881518,1.91070126796,27.076472818,6.22913038564,0.541537983046,0.0,-5.52201006397,0.480086792146,4.50641539111,-0.113398659039,0.317822132448,0.0,457.6969250213891,458.96391684847356,460.0540844104946,456.8936122736695
4.559999999999991,-4.28419626119,1.93847708063,27.3474117062,6.22237789856,0.560522011638,0.0,-5.90131190505,0.445305986335,4.52238747949,-0.110881362038,0.313402410567,0.0,484.9739198160566,484.7349589354735,485.55944309288344,485.73822313380754
4.6199999999999894,-4.64634360912,1.9644170639,27.613295763,6.21610727797,0.57951034852,0.0,-6.17145232712,0.419043122736,4.33932234605,-0.0941192203069,0.321982843605,0.0,417.2850598003372,418.14281931630467,417.4563907928839,418.90646010255915
4.679999999999988,-5.02402559653,1.98881709569,27.866586182,6.21069817128,0.598819553789,0.0,-6.41917031862,0.39406396014,4.10286574314,-0.0832132975451,0.321493490059,0.0,399.12176791676035,399.1959893733626,398.430315920871,399.4185940510082
4.739999999999987,-5.41940186737,2.01140005186,28.1092659215,6.20542828387,0.617842930397,0.0,-6.76104693571,0.358493152529,3.98452768287,-0.0991865687112,0.306281063019,0.0,449.7565450987958,448.6237836840057,449.7948775381422,448.4926048144123
4.799999999999986,-5.83673524862,2.0316662258,28.3461899462,6.19939824366,0.636773934736,0.0,-7.15088794276,0.316789026934,3.91048325518,-0.103265333331,0.329466512396,0.0,469.55529267162063,471.44561514151934,471.39851824746046,471.07504885275426
4.859999999999984,-6.27681393853,2.04947220795,28.5770783244,6.19285932978,0.65668703653,0.0,-7.51927380639,0.276510975661,3.78351028121,-0.123977820533,0.336317794306,0.0,456.2881448690179,456.94454774704343,458.6936315069718,457.0349487372171
4.919999999999983,-6.7387106853,2.06486531114,28.7992917792,6.18573019044,0.676684530337,0.0,-7.87813517995,0.236340513196,3.62140611744,-0.110112393947,0.32644594157,0.0,449.79374324872555,449.10585278016583,449.14217172525883,450.253001047678
4.979999999999982,-7.22340211307,2.0776696348,29.0126817465,6.17923674933,0.695938084121,0.0,-8.2788737012,0.190295604558,3.48895116339,-0.104694981474,0.306510674427,0.0,467.41773987767175,465.9605686260994,467.74598257563844,468.15813843116626
5.0399999999999805,-7.73192748524,2.08772055995,29.2172031405,6.17282658538,0.714657299781,0.0,-8.67252063223,0.144607659514,3.32591118606,-0.111500270133,0.321131777959,0.0,461.2928756845109,462.54127355010417,462.7719976648441,462.2262879224653
